# Epilepsy and NDD gene list, written by gene_spine.epilepsy_list after the spine
# build. Union of three branches:
#   epilepsy / both : on Genes4Epilepsy ('both' also on an NDD source)
#   ndd_only        : on an NDD or ID source, not on Genes4Epilepsy
#   epilepsy_other  : on an epilepsy panel, or ClinGen or Orphadata naming epilepsy,
#                     seizures or encephalopathy, and in neither branch above
# tier and domain are the spine's own values, carried as description, not selection.
# NDD/ID sources: panelapp_au_id, panelapp_ge_id, sysndd, g2p_dd, sfari.
# Declared but absent: none.
# SFARI: 2026-07-12 release, exported 2026-09-16. Its unscored rows count as presence and lift no tier.
# genes4epilepsy_phenotype is blank for genes that are not on Genes4Epilepsy.
# mondo_ids from sources/mondo/mondo.obo sha256 50c8367f9bd99783, 10,491 ORPHA and 10,176 OMIM xrefs.
# org_count and org_names come from epilepsy_orgs.csv, blank where there is no match.
hgnc_id,symbol,gene_name,list_membership,genes4epilepsy_phenotype,tier,domain,n_sources,sources,orphacodes,omim_id,mondo_ids,org_count,org_names
HGNC:2488,NKX2-5,NK2 homeobox 5,ndd_only,,T1,ndd_no_documented_epilepsy,4,clingen;g2p_dd;orphadata_genes;panelapp_ge_id,101351;1479;1627;2248;3303;334;402075;871;95712;95713;99103,600584,MONDO:0004933;MONDO:0007173;MONDO:0007194;MONDO:0008542;MONDO:0010066;MONDO:0015571;MONDO:0018054;MONDO:0019490;MONDO:0019854;MONDO:0019855;MONDO:0020434,0,
HGNC:951,NKX3-2,NK3 homeobox 2,ndd_only,,T1,ndd_no_documented_epilepsy,3,g2p_dd;orphadata_genes;panelapp_ge_id,228387,602183,MONDO:0013228,0,
HGNC:19321,NKX6-2,NK6 homeobox 2,ndd_only,,T1,ndd_no_documented_epilepsy,3,g2p_dd;orphadata_genes;sysndd,527497,605955,MONDO:0033043,0,
HGNC:14291,NLGN1,neuroligin 1,ndd_only,,T2,ndd_no_documented_epilepsy,3,panelapp_au_id;sfari;sysndd,,600568,,0,
HGNC:14290,NLGN2,neuroligin 2,ndd_only,,T2,ndd_no_documented_epilepsy,3,panelapp_au_id;sfari;sysndd,,606479,,0,
HGNC:14289,NLGN3,neuroligin 3,ndd_only,,T1,ndd_no_documented_epilepsy,6,clingen;g2p_dd;panelapp_au_id;panelapp_ge_id;sfari;sysndd,,300336,,0,
HGNC:14287,NLGN4X,neuroligin 4 X-linked,ndd_only,,T1,ndd_no_documented_epilepsy,6,clingen;g2p_dd;panelapp_au_id;panelapp_ge_id;sfari;sysndd,,300427,,0,
HGNC:15529,NLGN4Y,neuroligin 4 Y-linked,ndd_only,,T2,ndd_no_documented_epilepsy,2,sfari;sysndd,,400028,,0,
HGNC:16400,NLRP3,NLR family pyrin domain containing 3,ndd_only,,T1,ndd_no_documented_epilepsy,3,orphadata_genes;panelapp_ge_id;sysndd,1451;47045;575;647815,606416,MONDO:0007849;MONDO:0008633;MONDO:0011776;MONDO:0018768,0,
HGNC:22943,NLRP4,NLR family pyrin domain containing 4,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,609645,,0,
HGNC:17877,NMNAT1,nicotinamide nucleotide adenylyltransferase 1,ndd_only,,T1,ndd_no_documented_epilepsy,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,1872;65,608700,MONDO:0015993;MONDO:0018998,0,
HGNC:16789,NMNAT2,nicotinamide nucleotide adenylyltransferase 2,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,608701,,0,
HGNC:7857,NMT1,N-myristoyltransferase 1,ndd_only,,T3,ndd_no_documented_epilepsy,1,sfari,,160993,,0,
HGNC:7865,NODAL,nodal growth differentiation factor,ndd_only,,T1,ndd_no_documented_epilepsy,4,clingen;g2p_dd;orphadata_genes;panelapp_ge_id,101063;220386;280195;280200;93924;93925;93926,601265,MONDO:0010029;MONDO:0017218;MONDO:0017219;MONDO:0019756;MONDO:0019757;MONDO:0019758;MONDO:0700419,0,
HGNC:7866,NOG,noggin,ndd_only,,T1,ndd_no_documented_epilepsy,4,clingen;g2p_dd;orphadata_genes;panelapp_ge_id,140908;140917;1412;3237;3250,602991,MONDO:0008484;MONDO:0008511;MONDO:0008521;MONDO:0012658;MONDO:0017923,0,
HGNC:25862,NOL10,nucleolar protein 10,ndd_only,,T3,ndd_with_epilepsy,2,panelapp_au_epilepsy;sysndd,,616197,,0,
HGNC:7871,NONO,non-POU domain containing octamer binding,ndd_only,,T1,ndd_no_documented_epilepsy,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,319308;466791,300084,MONDO:0010501;MONDO:0017886,0,
HGNC:14378,NOP10,NOP10 ribonucleoprotein,ndd_only,,T2,ndd_no_documented_epilepsy,4,clingen;g2p_dd;orphadata_genes;panelapp_au_id,1775,606471,MONDO:0015780,0,
HGNC:15911,NOP56,NOP56 ribonucleoprotein,ndd_only,,T3,ndd_no_documented_epilepsy,2,orphadata_genes;panelapp_ge_id,276198,614154,MONDO:0013594,0,
HGNC:29926,NOP58,NOP58 ribonucleoprotein,ndd_only,,T3,ndd_no_documented_epilepsy,2,panelapp_au_id;sysndd,,616742,,0,
HGNC:7872,NOS1,nitric oxide synthase 1,ndd_only,,T3,ndd_no_documented_epilepsy,2,orphadata_genes;sysndd,930,163731,MONDO:0019635,0,
HGNC:7881,NOTCH1,notch receptor 1,ndd_only,,T1,ndd_no_documented_epilepsy,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;sfari;sysndd,402075;974,190198,MONDO:0007034;MONDO:0007194,0,
HGNC:7882,NOTCH2,notch receptor 2,ndd_only,,T1,ndd_no_documented_epilepsy,4,clingen;g2p_dd;orphadata_genes;panelapp_ge_id,261629;955,600275,MONDO:0007057;MONDO:0012439,0,
HGNC:7883,NOTCH3,notch receptor 3,ndd_only,,T1,ndd_with_epilepsy,8,clingen;g2p_dd;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,136;2591;2789;729649,600276,MONDO:0000914;MONDO:0007537;MONDO:0016824,0,
HGNC:7895,NPAS2,neuronal PAS domain protein 2,ndd_only,,T2,ndd_no_documented_epilepsy,1,sfari,,603347,,0,
HGNC:19311,NPAS3,neuronal PAS domain protein 3,ndd_only,,T3,ndd_no_documented_epilepsy,2,sfari;sysndd,,609430,,0,
HGNC:18983,NPAS4,neuronal PAS domain protein 4,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,608554,,0,
HGNC:4525,NPFFR2,neuropeptide FF receptor 2,ndd_only,,T3,ndd_no_documented_epilepsy,1,sfari,,607449,,0,
HGNC:7905,NPHP1,nephrocystin 1,ndd_only,,T1,ndd_no_documented_epilepsy,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,110;220497;3156;93592,607100,MONDO:0009728;MONDO:0012308;MONDO:0015229;MONDO:0017842,0,
HGNC:7907,NPHP3,nephrocystin 3,ndd_only,,T1,ndd_no_documented_epilepsy,5,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id,294415;3032;3156;93589;93591,608002,MONDO:0009966;MONDO:0011190;MONDO:0017417;MONDO:0017842;MONDO:0019742,0,
HGNC:19104,NPHP4,nephrocystin 4,ndd_only,,T1,ndd_no_documented_epilepsy,4,clingen;g2p_dd;orphadata_genes;panelapp_ge_id,3156;93592,607215,MONDO:0009728;MONDO:0017842,0,
HGNC:7908,NPHS1,"NPHS1 adhesion molecule, nephrin",ndd_only,,T1,ndd_no_documented_epilepsy,4,clingen;g2p_dd;orphadata_genes;panelapp_ge_id,656;839,602716,MONDO:0009732;MONDO:0019006,0,
HGNC:13394,NPHS2,"NPHS2 stomatin family member, podocin",ndd_only,,T1,ndd_no_documented_epilepsy,3,g2p_dd;orphadata_genes;panelapp_ge_id,656,604766,MONDO:0019006,0,
HGNC:7910,NPM1,nucleophosmin 1,ndd_only,,T1,ndd_no_documented_epilepsy,3,clingen;g2p_dd;orphadata_genes,1775;300865;402026;520;98833;98834;98842,164040,MONDO:0005224;MONDO:0012883;MONDO:0015780;MONDO:0017598;MONDO:0018437;MONDO:0020320;MONDO:0020326,0,
HGNC:7944,NPR2,natriuretic peptide receptor 2,ndd_only,,T1,ndd_no_documented_epilepsy,3,g2p_dd;orphadata_genes;panelapp_ge_id,329191;40,108961,MONDO:0011275;MONDO:0014401,0,
HGNC:7945,NPR3,natriuretic peptide receptor 3,ndd_only,,T1,ndd_no_documented_epilepsy,3,g2p_dd;orphadata_genes;panelapp_ge_id,329191,108962,MONDO:0014401,0,
HGNC:17867,NPTN,neuroplastin,ndd_only,,T2,ndd_no_documented_epilepsy,3,panelapp_au_id;panelapp_ge_id;sfari,,612820,,0,
HGNC:7962,NR1D1,nuclear receptor subfamily 1 group D member 1,ndd_only,,T2,ndd_no_documented_epilepsy,1,sfari,,602408,,0,
HGNC:7969,NR1I3,nuclear receptor subfamily 1 group I member 3,ndd_only,,T3,ndd_no_documented_epilepsy,3,g2p_dd;panelapp_ge_id;sysndd,,603881,,0,
HGNC:7973,NR2E1,nuclear receptor subfamily 2 group E member 1,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,603849,,0,
HGNC:7976,NR2F2,nuclear receptor subfamily 2 group F member 2,ndd_only,,T1,ndd_no_documented_epilepsy,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,99067;99068,107773,MONDO:0020407;MONDO:0020408,0,
HGNC:7979,NR3C2,nuclear receptor subfamily 3 group C member 2,ndd_only,,T1,ndd_no_documented_epilepsy,4,clingen;orphadata_genes;sfari;sysndd,171871,600983,MONDO:0008329,0,
HGNC:7983,NR5A1,nuclear receptor subfamily 5 group A member 1,ndd_only,,T1,ndd_no_documented_epilepsy,3,clingen;orphadata_genes;panelapp_ge_id,2138;242;243;251510;393;399805,184757,MONDO:0009299;MONDO:0010765;MONDO:0016281;MONDO:0016674;MONDO:0018393;MONDO:0100249,0,
HGNC:7994,NRCAM,neuronal cell adhesion molecule,ndd_only,,T1,ndd_no_documented_epilepsy,6,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sfari;sysndd,528084,601581,MONDO:0100038,0,
HGNC:7999,NRG3,neuregulin 3,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,605533,,0,
HGNC:25391,NRK,Nik related kinase,ndd_only,,T3,ndd_no_documented_epilepsy,1,panelapp_ge_id,,300791,,0,
HGNC:8005,NRP2,neuropilin 2,ndd_only,,T2,ndd_no_documented_epilepsy,1,sfari,,602070,,0,
HGNC:8009,NRXN2,neurexin 2,ndd_only,,T2,ndd_no_documented_epilepsy,6,clingen;g2p_dd;panelapp_au_id;panelapp_ge_id;sfari;sysndd,,600566,,0,
HGNC:8010,NRXN3,neurexin 3,ndd_only,,T2,ndd_no_documented_epilepsy,4,g2p_dd;panelapp_ge_id;sfari;sysndd,,600567,,0,
HGNC:12766,NSD2,nuclear receptor binding SET domain protein 2,ndd_only,,T1,ndd_no_documented_epilepsy,7,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sfari;sysndd,280;659642,602952,MONDO:0008684;MONDO:0859219,0,
HGNC:7677,NSMCE3,NSE3 component of SMC5/6 complex,ndd_only,,T2,ndd_no_documented_epilepsy,4,clingen;g2p_dd;sfari;sysndd,,608243,,0,
HGNC:25994,NSUN2,NOP2/Sun RNA methyltransferase 2,ndd_only,,T1,ndd_no_documented_epilepsy,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,88616,610916,MONDO:0019502,0,
HGNC:26208,NSUN3,NOP2/Sun RNA methyltransferase 3,ndd_only,,T2,ndd_no_documented_epilepsy,2,panelapp_au_id;sysndd,,617491,,0,
HGNC:23529,NSUN6,NOP2/Sun RNA methyltransferase 6,ndd_only,,T2,ndd_no_documented_epilepsy,3,g2p_dd;panelapp_au_id;sysndd,,617199,,0,
HGNC:8022,NT5C2,"5'-nucleotidase, cytosolic II",ndd_only,,T1,ndd_no_documented_epilepsy,5,clingen;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,320396,600417,MONDO:0013165,0,
HGNC:17820,NT5C3A,"5'-nucleotidase, cytosolic IIIA",ndd_only,,T1,ndd_no_documented_epilepsy,3,g2p_dd;orphadata_genes;panelapp_ge_id,35120,606224,MONDO:0009946,0,
HGNC:17941,NTM,neurotrimin,ndd_only,,T3,ndd_no_documented_epilepsy,2,panelapp_ge_id;sysndd,,607938,,0,
HGNC:8029,NTN1,netrin 1,ndd_only,,T3,ndd_no_documented_epilepsy,2,orphadata_genes;sysndd,238722,601614,MONDO:0016558,0,
HGNC:23319,NTNG1,netrin G1,ndd_only,,T2,ndd_no_documented_epilepsy,6,clingen;orphadata_genes;panelapp_au_id;panelapp_ge_id;sfari;sysndd,3095;528084,608818,MONDO:0017746;MONDO:0100038,0,
HGNC:14288,NTNG2,netrin G2,ndd_only,,T1,ndd_no_documented_epilepsy,6,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sfari;sysndd,528084,618689,MONDO:0100038,0,
HGNC:8031,NTRK1,neurotrophic receptor tyrosine kinase 1,ndd_only,,T1,ndd_no_documented_epilepsy,7,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sfari;sysndd,146;642;64752;715694;99361,191315,MONDO:0007958;MONDO:0009746;MONDO:0012092;MONDO:0015447,0,
HGNC:8033,NTRK3,neurotrophic receptor tyrosine kinase 3,ndd_only,,T2,ndd_no_documented_epilepsy,3,clingen;orphadata_genes;sfari,146;2030;2665;715694,191316,MONDO:0005164;MONDO:0015447;MONDO:0017043,0,
HGNC:14311,NUAK1,NUAK family kinase 1,ndd_only,,T2,ndd_no_documented_epilepsy,3,panelapp_au_id;sfari;sysndd,,608130,,0,
HGNC:8042,NUBP2,"NUBP iron-sulfur cluster assembly factor 2, cytosolic",ndd_only,,T2,ndd_no_documented_epilepsy,1,panelapp_au_id,,610779,,0,
HGNC:7667,NUCLEOLIN,nucleolin multifunctional protein,ndd_only,,T3,ndd_no_documented_epilepsy,1,sfari,,164035,,0,
HGNC:30535,NUDCD2,NudC domain containing 2,ndd_only,,T2,ndd_no_documented_epilepsy,2,g2p_dd;sfari,,620136,,0,
HGNC:8049,NUDT2,nudix hydrolase 2,ndd_only,,T1,ndd_no_documented_epilepsy,5,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,694937,602852,MONDO:0859240,0,
HGNC:29914,NUP107,nucleoporin 107,ndd_only,,T1,ndd_no_documented_epilepsy,4,g2p_dd;orphadata_genes;panelapp_ge_id;sysndd,2065;243;656,607617,MONDO:0009299;MONDO:0009627;MONDO:0019006,0,
HGNC:18016,NUP133,nucleoporin 133,ndd_only,,T1,ndd_no_documented_epilepsy,5,clingen;g2p_dd;orphadata_genes;sfari;sysndd,2065;656,607613,MONDO:0009627;MONDO:0019006,0,
HGNC:8063,NUP155,nucleoporin 155,ndd_only,,T2,ndd_no_documented_epilepsy,2,orphadata_genes;sfari,334,606694,MONDO:0018054,0,
HGNC:17859,NUP188,nucleoporin 188,ndd_only,,T1,ndd_no_documented_epilepsy,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,729761,615587,,0,
HGNC:18658,NUP205,nucleoporin 205,ndd_only,,T3,ndd_no_documented_epilepsy,3,clingen;orphadata_genes;sysndd,656,614352,MONDO:0019006,0,
HGNC:29929,NUP37,nucleoporin 37,ndd_only,,T3,ndd_no_documented_epilepsy,2,orphadata_genes;sysndd,2512;656,609264,MONDO:0016660;MONDO:0019006,0,
HGNC:17359,NUP54,nucleoporin 54,ndd_only,,T2,ndd_no_documented_epilepsy,2,g2p_dd;orphadata_genes,225154,607607,MONDO:0010080,0,
HGNC:8066,NUP62,nucleoporin 62,ndd_only,,T1,ndd_no_documented_epilepsy,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,225154,605815,MONDO:0010080,0,
HGNC:8734,NUP85,nucleoporin 85,ndd_only,,T2,ndd_no_documented_epilepsy,4,orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,656;808,170285,MONDO:0019006;MONDO:0019342,0,
HGNC:18538,NUSAP1,nucleolar and spindle associated protein 1,ndd_only,,T2,ndd_no_documented_epilepsy,1,sysndd,,612818,,0,
HGNC:8071,NXF1,nuclear RNA export factor 1,ndd_only,,T3,ndd_no_documented_epilepsy,1,sfari,,602647,,0,
HGNC:8074,NXF4,nuclear RNA export factor 4 (pseudogene),ndd_only,,T3,ndd_no_documented_epilepsy,1,panelapp_ge_id,,300318,,0,
HGNC:8075,NXF5,nuclear RNA export factor 5,ndd_only,,T3,ndd_no_documented_epilepsy,2,panelapp_ge_id;sysndd,,300319,,0,
HGNC:20693,NXPH1,neurexophilin 1,ndd_only,,T2,ndd_no_documented_epilepsy,1,sfari,,604639,,0,
HGNC:8082,NYX,nyctalopin,ndd_only,,T1,ndd_no_documented_epilepsy,3,clingen;g2p_dd;panelapp_ge_id,,300278,,0,
HGNC:8091,OAT,ornithine aminotransferase,ndd_only,,T1,ndd_no_documented_epilepsy,3,clingen;orphadata_genes;sysndd,414,613349,MONDO:0009796,0,
HGNC:15719,OBSCN,"obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF",ndd_only,,T3,ndd_no_documented_epilepsy,3,clingen;orphadata_genes;sysndd,99845,608616,MONDO:0020504,0,
HGNC:29092,OBSL1,obscurin like cytoskeletal adaptor 1,ndd_only,,T1,ndd_no_documented_epilepsy,3,g2p_dd;orphadata_genes;panelapp_ge_id,2616,610991,MONDO:0007477,0,
HGNC:34396,OCM2,oncomodulin 2,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,620522,,0,
HGNC:26560,ODAD1,outer dynein arm docking complex subunit 1,ndd_only,,T1,ndd_no_documented_epilepsy,4,clingen;g2p_dd;orphadata_genes;panelapp_ge_id,244,615038,MONDO:0016575,0,
HGNC:25583,ODAD2,outer dynein arm docking complex subunit 2,ndd_only,,T1,ndd_no_documented_epilepsy,4,clingen;g2p_dd;orphadata_genes;panelapp_ge_id,244,615408,MONDO:0016575,0,
HGNC:28303,ODAD3,outer dynein arm docking complex subunit 3,ndd_only,,T1,ndd_no_documented_epilepsy,3,clingen;g2p_dd;orphadata_genes,244,615956,MONDO:0016575,0,
HGNC:25280,ODAD4,outer dynein arm docking complex subunit 4,ndd_only,,T1,ndd_no_documented_epilepsy,3,clingen;g2p_dd;orphadata_genes,244,617095,MONDO:0016575,0,
HGNC:26300,ODAPH,odontogenesis associated phosphoprotein,ndd_only,,T2,ndd_no_documented_epilepsy,3,g2p_dd;orphadata_genes;panelapp_ge_id,100033,614829,MONDO:0015048,0,
HGNC:8109,ODC1,ornithine decarboxylase 1,ndd_only,,T1,ndd_with_epilepsy,6,g2p_dd;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sysndd,544488,165640,MONDO:0033642,0,
HGNC:29225,ODF2L,outer dense fiber of sperm tails 2 like,ndd_only,,T3,ndd_no_documented_epilepsy,1,panelapp_ge_id,,620130,,0,
HGNC:8124,OGDH,oxoglutarate dehydrogenase,ndd_only,,T1,ndd_no_documented_epilepsy,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,31,613022,MONDO:0008759,0,
HGNC:8127,OGT,O-linked N-acetylglucosamine (GlcNAc) transferase,ndd_only,,T1,ndd_with_epilepsy,6,clingen;g2p_dd;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sysndd,,300255,,0,
HGNC:28833,OLA1,Obg like ATPase 1,ndd_only,,T1,ndd_with_epilepsy,4,panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,,611175,,0,
HGNC:8138,ONECUT1,one cut homeobox 1,ndd_only,,T1,ndd_no_documented_epilepsy,1,g2p_dd,,604164,,0,
HGNC:8140,OPA1,OPA1 mitochondrial dynamin like GTPase,ndd_only,,T1,ndd_no_documented_epilepsy,3,clingen;orphadata_genes;panelapp_ge_id,1215;1239;98673,605290,MONDO:0008134;MONDO:0008858;MONDO:0014720,0,
HGNC:8142,OPA3,outer mitochondrial membrane lipid metabolism regulator OPA3,ndd_only,,T1,ndd_no_documented_epilepsy,5,clingen;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,67036;67047,606580,MONDO:0008133;MONDO:0009787,0,
HGNC:8182,OR1C1,olfactory receptor family 1 subfamily C member 1,ndd_only,,T2,ndd_no_documented_epilepsy,1,sfari,,,,0,
HGNC:15082,OR2A12,olfactory receptor family 2 subfamily A member 12,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,,,0,
HGNC:8270,OR2M4,olfactory receptor family 2 subfamily M member 4,ndd_only,,T2,ndd_no_documented_epilepsy,1,sfari,,,,0,
HGNC:19573,OR2T10,olfactory receptor family 2 subfamily T member 10,ndd_only,,T2,ndd_no_documented_epilepsy,1,sfari,,,,0,
HGNC:15225,OR52M1,olfactory receptor family 52 subfamily M member 1,ndd_only,,T2,ndd_no_documented_epilepsy,1,sfari,,,,0,
HGNC:8352,OR5M1,olfactory receptor family 5 subfamily M member 1,ndd_only,,T3,ndd_no_documented_epilepsy,1,panelapp_ge_id,,,,0,
HGNC:8487,ORC1,origin recognition complex subunit 1,ndd_only,,T1,ndd_no_documented_epilepsy,5,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,2554,601902,MONDO:0016817,0,
HGNC:8490,ORC4,origin recognition complex subunit 4,ndd_only,,T1,ndd_no_documented_epilepsy,5,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id,2554,603056,MONDO:0016817,0,
HGNC:17151,ORC6,origin recognition complex subunit 6,ndd_only,,T1,ndd_no_documented_epilepsy,5,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id,2554,607213,MONDO:0016817,0,
HGNC:15830,OSR2,odd-skipped related transciption factor 2,ndd_only,,T3,ndd_no_documented_epilepsy,1,g2p_dd,,611297,,0,
HGNC:24448,OSTC,oligosaccharyltransferase complex non-catalytic subunit,ndd_only,,T3,ndd_with_epilepsy,2,panelapp_au_epilepsy;sysndd,,619023,,0,
HGNC:8512,OTC,ornithine transcarbamylase,ndd_only,,T1,ndd_no_documented_epilepsy,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,664,300461,MONDO:0010703,0,
HGNC:26901,OTOGL,otogelin like,ndd_only,,T1,ndd_no_documented_epilepsy,4,clingen;g2p_dd;orphadata_genes;panelapp_ge_id,90636,614925,MONDO:0019588,0,
HGNC:20718,OTUD7A,OTU deubiquitinase 7A,ndd_only,,T1,ndd_with_epilepsy,8,clingen;g2p_dd;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd,,612024,,0,
HGNC:25118,OTULIN,OTU deubiquitinase with linear linkage specificity,ndd_only,,T1,ndd_no_documented_epilepsy,5,clingen;g2p_dd;orphadata_genes;panelapp_ge_id;sfari,500062,615712,MONDO:0014912,0,
HGNC:8521,OTX1,orthodenticle homeobox 1,ndd_only,,T2,ndd_no_documented_epilepsy,1,sfari,,600036,,0,
HGNC:8527,OXCT1,3-oxoacid CoA-transferase 1,ndd_only,,T1,ndd_no_documented_epilepsy,4,clingen;g2p_dd;orphadata_genes;panelapp_ge_id,832,601424,MONDO:0009492,0,
HGNC:8528,OXT,oxytocin/neurophysin I prepropeptide,ndd_only,,T2,ndd_no_documented_epilepsy,1,sfari,,167050,,0,
HGNC:8529,OXTR,oxytocin receptor,ndd_only,,T2,ndd_no_documented_epilepsy,1,sfari,,167055,,0,
HGNC:8536,P2RX5,purinergic receptor P2X 5,ndd_only,,T2,ndd_no_documented_epilepsy,1,sfari,,602836,,0,
HGNC:8537,P2RX7,purinergic receptor P2X 7,ndd_only,,T3,ndd_no_documented_epilepsy,2,orphadata_genes;sysndd,67038,602566,MONDO:0004948,0,
HGNC:8542,P2RY4,pyrimidinergic receptor P2Y4,ndd_only,,T3,ndd_no_documented_epilepsy,1,panelapp_ge_id,,300038,,0,
HGNC:15524,P2RY8,P2Y receptor family member 8,ndd_only,,T3,ndd_no_documented_epilepsy,1,panelapp_ge_id,,300525,,0,
HGNC:19316,P3H1,prolyl 3-hydroxylase 1,ndd_only,,T1,ndd_no_documented_epilepsy,3,g2p_dd;orphadata_genes;panelapp_ge_id,216804;216812,610339,MONDO:0008147;MONDO:0009804,0,
HGNC:8547,P4HA2,prolyl 4-hydroxylase subunit alpha 2,ndd_only,,T2,ndd_no_documented_epilepsy,2,orphadata_genes;sfari,397,600608,MONDO:0008538,0,
HGNC:30135,P4HA3,prolyl 4-hydroxylase subunit alpha 3,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,608987,,0,
HGNC:8548,P4HB,prolyl 4-hydroxylase subunit beta,ndd_only,,T1,ndd_no_documented_epilepsy,3,g2p_dd;orphadata_genes;panelapp_ge_id,2050;216796,176790,MONDO:0008146;MONDO:0016085,0,
HGNC:8554,PABPC1,poly(A) binding protein cytoplasmic 1,ndd_only,,T1,ndd_with_epilepsy,7,g2p_dd;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd,,604679,,0,
HGNC:13629,PABPC5,poly(A) binding protein cytoplasmic 5,ndd_only,,T3,ndd_no_documented_epilepsy,1,panelapp_ge_id,,300407,,0,
HGNC:8572,PACSIN3,protein kinase C and casein kinase substrate in neurons 3,ndd_only,,T2,ndd_no_documented_epilepsy,1,g2p_dd,,606513,,0,
HGNC:8575,PAFAH1B2,platelet activating factor acetylhydrolase 1b catalytic subunit 2,ndd_only,,T2,ndd_no_documented_epilepsy,1,sfari,,602508,,0,
HGNC:28707,PAGR1,PAXIP1 associated glutamate rich protein 1,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,612033,,0,
HGNC:8587,PAICS,phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase,ndd_only,,T2,ndd_no_documented_epilepsy,3,orphadata_genes;panelapp_au_id;sysndd,633099,172439,MONDO:0859003,0,
HGNC:26144,PALB2,partner and localizer of BRCA2,ndd_only,,T1,ndd_no_documented_epilepsy,4,clingen;g2p_dd;orphadata_genes;panelapp_ge_id,1333;145;178;84,610355,MONDO:0003582;MONDO:0008978;MONDO:0015278;MONDO:0019391,0,
HGNC:18669,PALS1,"protein associated with LIN7 1, MAGUK p55 family member",ndd_only,,T1,ndd_no_documented_epilepsy,4,orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,528084,606958,MONDO:0100038,0,
HGNC:29679,PAM16,presequence translocase associated motor 16,ndd_only,,T2,ndd_no_documented_epilepsy,3,orphadata_genes;panelapp_au_id;panelapp_ge_id,401979,614336,MONDO:0013223,0,
HGNC:20074,PAN2,poly(A) specific ribonuclease subunit PAN2,ndd_only,,T1,ndd_no_documented_epilepsy,5,clingen;g2p_dd;panelapp_au_id;panelapp_ge_id;sysndd,,617447,,0,
HGNC:8599,PANX1,pannexin 1,ndd_only,,T3,ndd_no_documented_epilepsy,2,orphadata_genes;sysndd,488191,608420,MONDO:0044626,0,
HGNC:14982,PAPOLG,poly(A) polymerase gamma,ndd_only,,T2,ndd_no_documented_epilepsy,2,sfari;sysndd,,616865,,0,
HGNC:8604,PAPSS2,3'-phosphoadenosine 5'-phosphosulfate synthase 2,ndd_only,,T1,ndd_no_documented_epilepsy,3,g2p_dd;orphadata_genes;panelapp_ge_id,448242;93282,603005,MONDO:0018662;MONDO:0019666,0,
