hgnc_id,symbol,tier,domain,sources
HGNC:2964,DYNC1I2,T1,ndd_no_documented_epilepsy,g2p_dd;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:2962,DYNC2H1,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_id;panelapp_ge_id
HGNC:21862,DYNC2I1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_ge_id
HGNC:28296,DYNC2I2,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id
HGNC:24595,DYNC2LI1,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes
HGNC:3133,EBP,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:3147,ECEL1,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_ge_id
HGNC:3151,ECHS1,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;sysndd
HGNC:3153,ECM1,T1,ndd_with_epilepsy,g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy
HGNC:3157,EDA,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_ge_id
HGNC:2895,EDAR,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes
HGNC:16787,EDEM3,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:3176,EDN1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes
HGNC:3179,EDNRA,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_ge_id
HGNC:3180,EDNRB,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id
HGNC:3188,EED,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:3208,EEF1B2,T1,ndd_with_epilepsy,g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:3211,EEF1D,T1,ndd_no_documented_epilepsy,panelapp_au_id;panelapp_ge_id;sysndd
HGNC:3214,EEF2,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;sysndd
HGNC:24614,EEFSEC,T1,ndd_with_epilepsy,panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:3219,EFEMP2,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes
HGNC:25789,EFL1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;sysndd
HGNC:3226,EFNB1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:30858,EFTUD2,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:3239,EGR2,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_ge_id
HGNC:9437,EIF2AK2,T1,ndd_with_epilepsy,g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:3255,EIF2AK3,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:3257,EIF2B1,T1,ndd_with_epilepsy,clingen;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;sysndd
HGNC:3258,EIF2B2,T1,ndd_with_epilepsy,clingen;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;sysndd
HGNC:3259,EIF2B3,T1,ndd_with_epilepsy,clingen;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;sysndd
HGNC:3260,EIF2B4,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;sysndd
HGNC:3261,EIF2B5,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;sysndd
HGNC:3267,EIF2S3,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:3280,EIF3B,T1,ndd_no_documented_epilepsy,g2p_dd;panelapp_au_id;sysndd
HGNC:3284,EIF4A2,T1,ndd_with_epilepsy,g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:18683,EIF4A3,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:3300,EIF5A,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sfari;sysndd
HGNC:12383,EIPR1,T1,ndd_no_documented_epilepsy,panelapp_au_id;panelapp_ge_id;sysndd
HGNC:14198,ELAC2,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:3313,ELAVL2,T1,ndd_with_epilepsy,panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari
HGNC:33154,ELFN1,T1,ndd_with_epilepsy,g2p_dd;panelapp_au_epilepsy;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:17233,ELMO2,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;sysndd
HGNC:3327,ELN,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_ge_id
HGNC:14418,ELOVL1,T1,ndd_no_documented_epilepsy,sysndd
HGNC:14415,ELOVL4,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:18248,ELP2,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sfari;sysndd
HGNC:28957,EMC1,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:27609,EMC10,T1,ndd_with_epilepsy,g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:16912,EMG1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:3330,EML1,T1,ndd_with_epilepsy,clingen;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:3341,EMX2,T1,ndd_with_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:3356,ENPP1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_ge_id;sfari
HGNC:3363,ENTPD1,T1,ndd_with_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:28526,EOGT,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:11958,EP400,T1,ndd_with_epilepsy,genes4epilepsy;panelapp_au_epilepsy;panelapp_au_id;sfari;sysndd
HGNC:3380,EPB41L3,T1,ndd_with_epilepsy,g2p_dd;genes4epilepsy;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:11529,EPCAM,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes
HGNC:29331,EPG5,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:3395,EPHB4,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes
HGNC:3418,EPRS1,T1,ndd_no_documented_epilepsy,g2p_dd;panelapp_au_id;sysndd
HGNC:3431,ERBB3,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes
HGNC:3433,ERCC1,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:3434,ERCC2,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:3435,ERCC3,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:3436,ERCC4,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:3437,ERCC5,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:3438,ERCC6,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:26922,ERCC6L2,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:3439,ERCC8,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:3444,ERF,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:23994,ERI1,T1,ndd_no_documented_epilepsy,g2p_dd;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:16947,ERLIN1,T1,ndd_no_documented_epilepsy,clingen;orphadata_genes;sysndd
HGNC:1356,ERLIN2,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:17474,ESAM,T1,ndd_with_epilepsy,g2p_dd;genes4epilepsy;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:27230,ESCO2,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:3473,ESRRB,T1,ndd_no_documented_epilepsy,clingen;orphadata_genes;sfari
HGNC:3481,ETFA,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id
HGNC:3482,ETFB,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sfari
HGNC:3483,ETFDH,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id
HGNC:23287,ETHE1,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:3497,EVC,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id
HGNC:19747,EVC2,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id
HGNC:17085,EXOC6B,T1,ndd_no_documented_epilepsy,clingen;orphadata_genes;sfari;sysndd
HGNC:23214,EXOC7,T1,ndd_with_epilepsy,clingen;genes4epilepsy;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:17097,EXOSC2,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;sysndd
HGNC:17944,EXOSC3,T1,ndd_with_epilepsy,g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:24662,EXOSC5,T1,ndd_no_documented_epilepsy,orphadata_genes;sysndd
HGNC:17035,EXOSC8,T1,ndd_with_epilepsy,g2p_dd;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:9137,EXOSC9,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;sysndd
HGNC:30578,EXPH5,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes
HGNC:3513,EXT2,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:3518,EXTL3,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:3519,EYA1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_ge_id
HGNC:3526,EZH1,T1,ndd_no_documented_epilepsy,g2p_dd;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:3527,EZH2,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:3542,F5,T1,ndd_no_documented_epilepsy,clingen;orphadata_genes;panelapp_ge_id
HGNC:21197,FA2H,T1,ndd_with_epilepsy,clingen;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:3579,FAH,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_ge_id
HGNC:24725,FAM111A,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id
HGNC:29162,FAM149B1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;sysndd
HGNC:25808,FAM161A,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_ge_id
HGNC:23015,FAM20A,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_ge_id
HGNC:22140,FAM20C,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:18786,FAM50A,T1,ndd_with_epilepsy,orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:29170,FAN1,T1,ndd_no_documented_epilepsy,clingen;orphadata_genes;sfari
HGNC:3582,FANCA,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_ge_id;sysndd
HGNC:3583,FANCB,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:3584,FANCC,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_ge_id;sysndd
HGNC:3585,FANCD2,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:3586,FANCE,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_ge_id;sysndd
HGNC:3587,FANCF,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_ge_id;sysndd
HGNC:3588,FANCG,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:25568,FANCI,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_ge_id;sysndd
HGNC:20748,FANCL,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;sysndd
HGNC:23168,FANCM,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes
HGNC:26222,FAR1,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:3592,FARSA,T1,ndd_no_documented_epilepsy,orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:29160,FASTKD2,T1,ndd_with_epilepsy,clingen;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;sysndd
HGNC:3595,FAT1,T1,ndd_no_documented_epilepsy,clingen;sfari;sysndd
HGNC:23109,FAT4,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:3603,FBN1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sfari;sysndd
HGNC:3604,FBN2,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_ge_id
HGNC:3606,FBP1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_ge_id
HGNC:29308,FBRSL1,T1,ndd_no_documented_epilepsy,panelapp_au_id;panelapp_ge_id;sfari;sysndd
HGNC:13599,FBXL3,T1,ndd_no_documented_epilepsy,panelapp_au_id;panelapp_ge_id;sysndd
HGNC:13593,FBXO22,T1,ndd_no_documented_epilepsy,panelapp_au_id;panelapp_ge_id;sysndd
HGNC:16510,FBXO31,T1,ndd_no_documented_epilepsy,orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:13607,FBXW11,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:16712,FBXW7,T1,ndd_with_epilepsy,g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:29500,FCSK,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:3629,FDFT1,T1,ndd_with_epilepsy,g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:3642,FDXR,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:3649,FEM1B,T1,ndd_no_documented_epilepsy,g2p_dd;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:1184,FERRY3,T1,ndd_no_documented_epilepsy,orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:22788,FEZF1,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes
HGNC:13506,FEZF2,T1,ndd_no_documented_epilepsy,g2p_dd;panelapp_au_id;sfari;sysndd
HGNC:3661,FGA,T1,ndd_no_documented_epilepsy,clingen;orphadata_genes;sfari
HGNC:3663,FGD1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:19125,FGD4,T1,ndd_no_documented_epilepsy,clingen;orphadata_genes;panelapp_ge_id
HGNC:3666,FGF10,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_ge_id
HGNC:3668,FGF12,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:3670,FGF13,T1,ndd_with_epilepsy,g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd
HGNC:3671,FGF14,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sfari;sysndd
HGNC:3681,FGF3,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id
HGNC:3687,FGF9,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes
HGNC:3688,FGFR1,T1,ndd_with_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sfari;sysndd
HGNC:3689,FGFR2,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:3690,FGFR3,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:3700,FH,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:3702,FHL1,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_ge_id
HGNC:3705,FIBP,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:21015,FILIP1,T1,ndd_no_documented_epilepsy,g2p_dd;panelapp_ge_id;sysndd
HGNC:16135,FITM2,T1,ndd_no_documented_epilepsy,clingen;panelapp_au_id;sysndd
HGNC:18169,FKBP10,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes
HGNC:18625,FKBP14,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_ge_id
HGNC:17997,FKRP,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:3622,FKTN,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:24671,FLAD1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_ge_id
HGNC:3755,FLNB,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:3767,FLT4,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_ge_id
HGNC:24682,FLVCR1,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:20105,FLVCR2,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:14074,FMN2,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:3775,FMR1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sfari;sysndd
HGNC:3778,FN1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes
HGNC:3791,FOLR1,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:3798,FOSL2,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:3800,FOXC1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_ge_id
HGNC:3801,FOXC2,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_ge_id
HGNC:3806,FOXE1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_ge_id
HGNC:3808,FOXE3,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_ge_id
HGNC:3809,FOXF1,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_ge_id
HGNC:3816,FOXJ1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;sysndd
HGNC:1092,FOXL2,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes
HGNC:12765,FOXN1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_ge_id
HGNC:13875,FOXP2,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sfari;sysndd
HGNC:6106,FOXP3,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_ge_id
HGNC:20842,FOXP4,T1,ndd_no_documented_epilepsy,g2p_dd;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:26927,FOXRED1,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:1162,FRA10AC1,T1,ndd_with_epilepsy,g2p_dd;genes4epilepsy;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:19185,FRAS1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:23399,FREM1,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_ge_id
HGNC:25396,FREM2,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_ge_id;sysndd
HGNC:25491,FRMD4A,T1,ndd_no_documented_epilepsy,orphadata_genes;panelapp_au_id;sysndd
HGNC:28214,FRMD5,T1,ndd_with_epilepsy,g2p_dd;genes4epilepsy;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd
HGNC:8079,FRMD7,T1,ndd_no_documented_epilepsy,g2p_dd;panelapp_ge_id
HGNC:29007,FRMPD4,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sfari;sysndd
HGNC:20367,FRY,T1,ndd_no_documented_epilepsy,g2p_dd;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:29127,FRYL,T1,ndd_with_epilepsy,g2p_dd;genes4epilepsy;panelapp_au_id;panelapp_ge_id;sfari;sysndd
HGNC:13753,FSD1L,T1,ndd_with_epilepsy,g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:3974,FTCD,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:3976,FTH1,T1,ndd_no_documented_epilepsy,clingen;orphadata_genes;sysndd
HGNC:3999,FTL,T1,ndd_with_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id
HGNC:13254,FTSJ1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
